year	month	sex	age	ca	deaths
1977	7	2	75	F23	304
1977	8	2	0	F23	424
1977	8	2	75	F23	267
1977	9	2	0	F23	460
1977	9	2	75	F23	295
1977	10	2	0	F23	458
1977	10	2	75	F23	303
1977	11	2	0	F23	489
1977	11	2	75	F23	316
1977	12	2	0	F23	566
1977	12	2	75	F23	364
1977	1	1	0	F24	809
1977	1	1	75	F24	484
1977	2	1	0	F24	656
1977	2	1	75	F24	408
1977	3	1	0	F24	704
1977	3	1	75	F24	433
1977	4	1	0	F24	696
1977	4	1	75	F24	426
1977	5	1	0	F24	696
1977	5	1	75	F24	393
1977	6	1	0	F24	664
1977	6	1	75	F24	380
1977	7	1	0	F24	654
1977	7	1	75	F24	380
1977	8	1	0	F24	641
1977	8	1	75	F24	356
1977	9	1	0	F24	589
1977	9	1	75	F24	345
1977	10	1	0	F24	674
1977	10	1	75	F24	396
1977	11	1	0	F24	679
1977	11	1	75	F24	397
1977	12	1	0	F24	842
1977	12	1	75	F24	513
1977	1	2	0	F24	692
1977	1	2	75	F24	573
1977	2	2	0	F24	584
1977	2	2	75	F24	466
1977	3	2	0	F24	632
1977	3	2	75	F24	529
1977	4	2	0	F24	625
1977	4	2	75	F24	502
1977	5	2	0	F24	612
1977	5	2	75	F24	499
1977	6	2	0	F24	520
1977	6	2	75	F24	428
1977	7	2	0	F24	536
1977	7	2	75	F24	415
1977	8	2	0	F24	506
1977	8	2	75	F24	398
1977	9	2	0	F24	568
1977	9	2	75	F24	450
1977	10	2	0	F24	609
1977	10	2	75	F24	513
1977	11	2	0	F24	546
1977	11	2	75	F24	457
1977	12	2	0	F24	682
1977	12	2	75	F24	577
1978	1	1	0	F23	853
1978	1	1	75	F23	351
1978	2	1	0	F23	876
1978	2	1	75	F23	375
1978	3	1	0	F23	872
1978	3	1	75	F23	349
1978	4	1	0	F23	828
1978	4	1	75	F23	320
1978	5	1	0	F23	926
1978	5	1	75	F23	374
1978	6	1	0	F23	770
1978	6	1	75	F23	307
1978	7	1	0	F23	872
1978	7	1	75	F23	343
1978	8	1	0	F23	809
1978	8	1	75	F23	314
1978	9	1	0	F23	883
1978	9	1	75	F23	355
1978	10	1	0	F23	844
1978	10	1	75	F23	339
1978	11	1	0	F23	876
1978	11	1	75	F23	384
1978	12	1	0	F23	1023
1978	12	1	75	F23	445
1978	1	2	0	F23	568
1978	1	2	75	F23	384
1978	2	2	0	F23	515
1978	2	2	75	F23	329
1978	3	2	0	F23	532
1978	3	2	75	F23	365
1978	4	2	0	F23	483
1978	4	2	75	F23	303
1978	5	2	0	F23	535
1978	5	2	75	F23	334
1978	6	2	0	F23	514
1978	6	2	75	F23	333
1978	7	2	0	F23	494
1978	7	2	75	F23	300
1978	8	2	0	F23	476
1978	8	2	75	F23	308
1978	9	2	0	F23	497
1978	9	2	75	F23	338
1978	10	2	0	F23	445
1978	10	2	75	F23	279
1978	11	2	0	F23	510
1978	11	2	75	F23	335
1978	12	2	0	F23	559
1978	12	2	75	F23	354
1978	1	1	0	F24	783
1978	1	1	75	F24	491
1978	2	1	0	F24	760
1978	2	1	75	F24	441
1978	3	1	0	F24	770
1978	3	1	75	F24	492
1978	4	1	0	F24	616
1978	4	1	75	F24	351
1978	5	1	0	F24	672
1978	5	1	75	F24	386
1978	6	1	0	F24	642
1978	6	1	75	F24	366
1978	7	1	0	F24	668
1978	7	1	75	F24	404
1978	8	1	0	F24	659
1978	8	1	75	F24	359
1978	9	1	0	F24	693
1978	9	1	75	F24	388
1978	10	1	0	F24	703
1978	10	1	75	F24	412
1978	11	1	0	F24	692
1978	11	1	75	F24	402
1978	12	1	0	F24	775
1978	12	1	75	F24	458
1978	1	2	0	F24	666
1978	1	2	75	F24	532
1978	2	2	0	F24	633
1978	2	2	75	F24	535
1978	3	2	0	F24	678
1978	3	2	75	F24	551
1978	4	2	0	F24	552
1978	4	2	75	F24	455
1978	5	2	0	F24	606
1978	5	2	75	F24	514
1978	6	2	0	F24	524
1978	6	2	75	F24	421
1978	7	2	0	F24	549
1978	7	2	75	F24	433
1978	8	2	0	F24	559
1978	8	2	75	F24	448
1978	9	2	0	F24	536
1978	9	2	75	F24	459
1978	10	2	0	F24	542
1978	10	2	75	F24	441
1978	11	2	0	F24	581
1978	11	2	75	F24	463
1978	12	2	0	F24	664
1978	12	2	75	F24	533
1979	1	1	0	F23	1065
1979	1	1	75	F23	472
1979	2	1	0	F23	860
1979	2	1	75	F23	375
1979	3	1	0	F23	957
1979	3	1	75	F23	428
1979	4	1	0	F23	924
1979	4	1	75	F23	384
1979	5	1	0	F23	959
1979	5	1	75	F23	397
1979	6	1	0	F23	819
1979	6	1	75	F23	347
1979	7	1	0	F23	833
1979	7	1	75	F23	356
1979	8	1	0	F23	863
1979	8	1	75	F23	368
1979	9	1	0	F23	843
1979	9	1	75	F23	364
1979	10	1	0	F23	938
1979	10	1	75	F23	389
1979	11	1	0	F23	926
1979	11	1	75	F23	405
1979	12	1	0	F23	1029
1979	12	1	75	F23	421
1979	1	2	0	F23	576
1979	1	2	75	F23	397
1979	2	2	0	F23	510
1979	2	2	75	F23	360
1979	3	2	0	F23	547
1979	3	2	75	F23	370
1979	4	2	0	F23	584
1979	4	2	75	F23	378
1979	5	2	0	F23	560
1979	5	2	75	F23	368
1979	6	2	0	F23	458
1979	6	2	75	F23	301
1979	7	2	0	F23	520
1979	7	2	75	F23	322
1979	8	2	0	F23	549
1979	8	2	75	F23	362
1979	9	2	0	F23	538
1979	9	2	75	F23	344
1979	10	2	0	F23	558
1979	10	2	75	F23	366
1979	11	2	0	F23	577
1979	11	2	75	F23	395
1979	12	2	0	F23	599
1979	12	2	75	F23	397
1979	1	1	0	F24	814
1979	1	1	75	F24	486
1979	2	1	0	F24	652
1979	2	1	75	F24	390
1979	3	1	0	F24	717
1979	3	1	75	F24	418
1979	4	1	0	F24	684
1979	4	1	75	F24	405
1979	5	1	0	F24	648
1979	5	1	75	F24	390
1979	6	1	0	F24	687
1979	6	1	75	F24	394
1979	7	1	0	F24	630
1979	7	1	75	F24	358
1979	8	1	0	F24	667
1979	8	1	75	F24	381
1979	9	1	0	F24	660
1979	9	1	75	F24	368
1979	10	1	0	F24	743
1979	10	1	75	F24	396
1979	11	1	0	F24	698
1979	11	1	75	F24	428
1979	12	1	0	F24	800
1979	12	1	75	F24	455
1979	1	2	0	F24	650
1979	1	2	75	F24	525
1979	2	2	0	F24	579
1979	2	2	75	F24	470
1979	3	2	0	F24	623
1979	3	2	75	F24	518
1979	4	2	0	F24	578
1979	4	2	75	F24	483
1979	5	2	0	F24	581
1979	5	2	75	F24	477
1979	6	2	0	F24	578
1979	6	2	75	F24	470
1979	7	2	0	F24	539
1979	7	2	75	F24	450
1979	8	2	0	F24	583
1979	8	2	75	F24	484
1979	9	2	0	F24	519
1979	9	2	75	F24	425
1979	10	2	0	F24	545
1979	10	2	75	F24	461
1979	11	2	0	F24	587
1979	11	2	75	F24	506
1979	12	2	0	F24	666
1979	12	2	75	F24	551
1980	1	1	0	F23	999
1980	1	1	75	F23	437
1980	2	1	0	F23	879
1980	2	1	75	F23	372
1980	3	1	0	F23	999
1980	3	1	75	F23	446
1980	4	1	0	F23	905
1980	4	1	75	F23	389
1980	5	1	0	F23	904
1980	5	1	75	F23	346
1980	6	1	0	F23	885
1980	6	1	75	F23	367
1980	7	1	0	F23	867
1980	7	1	75	F23	328
1980	8	1	0	F23	837
1980	8	1	75	F23	317
1980	9	1	0	F23	874
1980	9	1	75	F23	351
1980	10	1	0	F23	916
1980	10	1	75	F23	362
1980	11	1	0	F23	901
1980	11	1	75	F23	394
1980	12	1	0	F23	960
1980	12	1	75	F23	400
1980	1	2	0	F23	607
1980	1	2	75	F23	406
1980	2	2	0	F23	519
1980	2	2	75	F23	356
1980	3	2	0	F23	587
1980	3	2	75	F23	397
1980	4	2	0	F23	520
1980	4	2	75	F23	345
1980	5	2	0	F23	557
1980	5	2	75	F23	357
1980	6	2	0	F23	570
1980	6	2	75	F23	382
1980	7	2	0	F23	510
1980	7	2	75	F23	337
1980	8	2	0	F23	499
1980	8	2	75	F23	334
1980	9	2	0	F23	482
1980	9	2	75	F23	324
1980	10	2	0	F23	525
1980	10	2	75	F23	364
1980	11	2	0	F23	523
1980	11	2	75	F23	353
1980	12	2	0	F23	629
1980	12	2	75	F23	436
1980	1	1	0	F24	774
1980	1	1	75	F24	478
1980	2	1	0	F24	723
1980	2	1	75	F24	452
1980	3	1	0	F24	691
1980	3	1	75	F24	420
1980	4	1	0	F24	703
1980	4	1	75	F24	431
1980	5	1	0	F24	687
1980	5	1	75	F24	376
1980	6	1	0	F24	644
1980	6	1	75	F24	372
1980	7	1	0	F24	749
1980	7	1	75	F24	436
1980	8	1	0	F24	717
1980	8	1	75	F24	409
1980	9	1	0	F24	676
1980	9	1	75	F24	415
1980	10	1	0	F24	660
1980	10	1	75	F24	388
1980	11	1	0	F24	680
1980	11	1	75	F24	431
1980	12	1	0	F24	771
1980	12	1	75	F24	480
1980	1	2	0	F24	708
1980	1	2	75	F24	590
1980	2	2	0	F24	641
1980	2	2	75	F24	530
1980	3	2	0	F24	723
1980	3	2	75	F24	600
1980	4	2	0	F24	638
1980	4	2	75	F24	544
1980	5	2	0	F24	580
1980	5	2	75	F24	463
1980	6	2	0	F24	576
1980	6	2	75	F24	481
1980	7	2	0	F24	586
1980	7	2	75	F24	475
1980	8	2	0	F24	517
1980	8	2	75	F24	424
1980	9	2	0	F24	547
1980	9	2	75	F24	451
1980	10	2	0	F24	566
1980	10	2	75	F24	483
1980	11	2	0	F24	583
1980	11	2	75	F24	490
1980	12	2	0	F24	722
1980	12	2	75	F24	599
1981	1	1	0	F23	1040
1981	1	1	75	F23	457
1981	2	1	0	F23	890
1981	2	1	75	F23	365
1981	3	1	0	F23	1030
1981	3	1	75	F23	436
1981	4	1	0	F23	913
1981	4	1	75	F23	379
1981	5	1	0	F23	948
1981	5	1	75	F23	392
1981	6	1	0	F23	892
1981	6	1	75	F23	351
1981	7	1	0	F23	930
1981	7	1	75	F23	359
1981	8	1	0	F23	871
1981	8	1	75	F23	359
1981	9	1	0	F23	923
1981	9	1	75	F23	422
1981	10	1	0	F23	969
1981	10	1	75	F23	413
1981	11	1	0	F23	997
1981	11	1	75	F23	435
1981	12	1	0	F23	1143
1981	12	1	75	F23	502
1981	1	2	0	F23	570
1981	1	2	75	F23	381
1981	2	2	0	F23	529
1981	2	2	75	F23	344
1981	3	2	0	F23	652
1981	3	2	75	F23	438
1981	4	2	0	F23	564
1981	4	2	75	F23	377
1981	5	2	0	F23	523
1981	5	2	75	F23	335
1981	6	2	0	F23	484
1981	6	2	75	F23	308
1981	7	2	0	F23	558
1981	7	2	75	F23	371
1981	8	2	0	F23	560
1981	8	2	75	F23	381
1981	9	2	0	F23	514
1981	9	2	75	F23	344
1981	10	2	0	F23	564
1981	10	2	75	F23	370
1981	11	2	0	F23	529
1981	11	2	75	F23	352
1981	12	2	0	F23	730
1981	12	2	75	F23	500
1981	1	1	0	F24	774
1981	1	1	75	F24	463
1981	2	1	0	F24	698
1981	2	1	75	F24	456
1981	3	1	0	F24	722
1981	3	1	75	F24	456
1981	4	1	0	F24	624
1981	4	1	75	F24	384
1981	5	1	0	F24	638
1981	5	1	75	F24	357
1981	6	1	0	F24	583
1981	6	1	75	F24	349
1981	7	1	0	F24	540
1981	7	1	75	F24	315
1981	8	1	0	F24	633
1981	8	1	75	F24	357
1981	9	1	0	F24	580
1981	9	1	75	F24	363
1981	10	1	0	F24	629
1981	10	1	75	F24	387
1981	11	1	0	F24	635
1981	11	1	75	F24	390
1981	12	1	0	F24	772
1981	12	1	75	F24	455
1981	1	2	0	F24	697
1981	1	2	75	F24	614
1981	2	2	0	F24	648
1981	2	2	75	F24	561
1981	3	2	0	F24	660
1981	3	2	75	F24	555
1981	4	2	0	F24	567
1981	4	2	75	F24	472
1981	5	2	0	F24	520
1981	5	2	75	F24	429
1981	6	2	0	F24	507
1981	6	2	75	F24	431
1981	7	2	0	F24	508
1981	7	2	75	F24	417
1981	8	2	0	F24	516
1981	8	2	75	F24	433
1981	9	2	0	F24	486
1981	9	2	75	F24	410
1981	10	2	0	F24	487
1981	10	2	75	F24	418
1981	11	2	0	F24	524
1981	11	2	75	F24	415
1981	12	2	0	F24	672
1981	12	2	75	F24	561
1982	1	1	0	F23	1170
1982	1	1	75	F23	496
1982	2	1	0	F23	812
1982	2	1	75	F23	354
1982	3	1	0	F23	949
1982	3	1	75	F23	407
1982	4	1	0	F23	907
1982	4	1	75	F23	406
1982	5	1	0	F23	973
1982	5	1	75	F23	421
1982	6	1	0	F23	928
1982	6	1	75	F23	416
1982	7	1	0	F23	928
1982	7	1	75	F23	383
1982	8	1	0	F23	882
1982	8	1	75	F23	362
1982	9	1	0	F23	872
1982	9	1	75	F23	392
1982	10	1	0	F23	1013
1982	10	1	75	F23	452
1982	11	1	0	F23	892
1982	11	1	75	F23	390
1982	12	1	0	F23	993
1982	12	1	75	F23	452
1982	1	2	0	F23	629
1982	1	2	75	F23	410
1982	2	2	0	F23	513
1982	2	2	75	F23	350
1982	3	2	0	F23	531
1982	3	2	75	F23	357
1982	4	2	0	F23	554
1982	4	2	75	F23	381
1982	5	2	0	F23	548
1982	5	2	75	F23	377
1982	6	2	0	F23	562
1982	6	2	75	F23	376
1982	7	2	0	F23	537
1982	7	2	75	F23	366
1982	8	2	0	F23	460
1982	8	2	75	F23	317
1982	9	2	0	F23	504
1982	9	2	75	F23	340
1982	10	2	0	F23	573
1982	10	2	75	F23	392
1982	11	2	0	F23	584
1982	11	2	75	F23	385
1982	12	2	0	F23	604
1982	12	2	75	F23	411
1982	1	1	0	F24	788
1982	1	1	75	F24	468
1982	2	1	0	F24	570
1982	2	1	75	F24	349
1982	3	1	0	F24	616
1982	3	1	75	F24	382
1982	4	1	0	F24	629
1982	4	1	75	F24	372
1982	5	1	0	F24	614
1982	5	1	75	F24	390
1982	6	1	0	F24	564
1982	6	1	75	F24	353
1982	7	1	0	F24	615
1982	7	1	75	F24	376
1982	8	1	0	F24	554
1982	8	1	75	F24	334
1982	9	1	0	F24	525
1982	9	1	75	F24	323
1982	10	1	0	F24	608
1982	10	1	75	F24	350
1982	11	1	0	F24	604
1982	11	1	75	F24	375
1982	12	1	0	F24	636
1982	12	1	75	F24	384
1982	1	2	0	F24	680
1982	1	2	75	F24	553
1982	2	2	0	F24	507
1982	2	2	75	F24	423
1982	3	2	0	F24	542
1982	3	2	75	F24	447
1982	4	2	0	F24	571
1982	4	2	75	F24	482
1982	5	2	0	F24	575
1982	5	2	75	F24	484
1982	6	2	0	F24	530
1982	6	2	75	F24	446
1982	7	2	0	F24	516
1982	7	2	75	F24	432
1982	8	2	0	F24	513
1982	8	2	75	F24	441
1982	9	2	0	F24	505
1982	9	2	75	F24	415
1982	10	2	0	F24	474
1982	10	2	75	F24	401
1982	11	2	0	F24	468
1982	11	2	75	F24	396
1982	12	2	0	F24	545
1982	12	2	75	F24	449
1983	1	1	0	F23	947
1983	1	1	75	F23	427
1983	2	1	0	F23	868
1983	2	1	75	F23	391
1983	3	1	0	F23	1071
1983	3	1	75	F23	482
1983	4	1	0	F23	867
1983	4	1	75	F23	422
1983	5	1	0	F23	911
1983	5	1	75	F23	394
1983	6	1	0	F23	915
1983	6	1	75	F23	424
1983	7	1	0	F23	889
1983	7	1	75	F23	377
1983	8	1	0	F23	816
1983	8	1	75	F23	334
1983	9	1	0	F23	806
1983	9	1	75	F23	360
1983	10	1	0	F23	894
1983	10	1	75	F23	395
1983	11	1	0	F23	875
1983	11	1	75	F23	393
1983	12	1	0	F23	990
1983	12	1	75	F23	438
1983	1	2	0	F23	571
1983	1	2	75	F23	385
1983	2	2	0	F23	535
1983	2	2	75	F23	372
1983	3	2	0	F23	617
1983	3	2	75	F23	419
1983	4	2	0	F23	556
1983	4	2	75	F23	376
1983	5	2	0	F23	574
1983	5	2	75	F23	406
1983	6	2	0	F23	509
1983	6	2	75	F23	334
1983	7	2	0	F23	509
1983	7	2	75	F23	344
1983	8	2	0	F23	504
1983	8	2	75	F23	352
1983	9	2	0	F23	490
1983	9	2	75	F23	340
1983	10	2	0	F23	524
1983	10	2	75	F23	346
1983	11	2	0	F23	531
1983	11	2	75	F23	362
1983	12	2	0	F23	602
1983	12	2	75	F23	424
1983	1	1	0	F24	647
1983	1	1	75	F24	374
1983	2	1	0	F24	650
1983	2	1	75	F24	399
1983	3	1	0	F24	724
1983	3	1	75	F24	464
1983	4	1	0	F24	609
1983	4	1	75	F24	376
1983	5	1	0	F24	575
1983	5	1	75	F24	353
1983	6	1	0	F24	556
1983	6	1	75	F24	336
1983	7	1	0	F24	579
1983	7	1	75	F24	333
1983	8	1	0	F24	551
1983	8	1	75	F24	330
1983	9	1	0	F24	566
1983	9	1	75	F24	340
1983	10	1	0	F24	596
1983	10	1	75	F24	369
1983	11	1	0	F24	531
1983	11	1	75	F24	330
1983	12	1	0	F24	620
1983	12	1	75	F24	382
1983	1	2	0	F24	528
1983	1	2	75	F24	436
1983	2	2	0	F24	578
1983	2	2	75	F24	486
1983	3	2	0	F24	697
1983	3	2	75	F24	612
1983	4	2	0	F24	558
1983	4	2	75	F24	481
1983	5	2	0	F24	497
1983	5	2	75	F24	409
1983	6	2	0	F24	492
1983	6	2	75	F24	418
1983	7	2	0	F24	543
1983	7	2	75	F24	449
1983	8	2	0	F24	464
1983	8	2	75	F24	397
1983	9	2	0	F24	478
1983	9	2	75	F24	392
1983	10	2	0	F24	486
1983	10	2	75	F24	413
1983	11	2	0	F24	430
1983	11	2	75	F24	361
1983	12	2	0	F24	549
1983	12	2	75	F24	465
1984	1	1	0	F23	915
1984	1	1	75	F23	439
1984	2	1	0	F23	862
1984	2	1	75	F23	388
1984	3	1	0	F23	880
1984	3	1	75	F23	403
1984	4	1	0	F23	913
1984	4	1	75	F23	423
1984	5	1	0	F23	896
1984	5	1	75	F23	429
1984	6	1	0	F23	865
1984	6	1	75	F23	377
1984	7	1	0	F23	847
1984	7	1	75	F23	379
1984	8	1	0	F23	874
1984	8	1	75	F23	409
1984	9	1	0	F23	888
1984	9	1	75	F23	402
1984	10	1	0	F23	904
1984	10	1	75	F23	425
1984	11	1	0	F23	863
1984	11	1	75	F23	387
1984	12	1	0	F23	899
1984	12	1	75	F23	464
1984	1	2	0	F23	571
1984	1	2	75	F23	392
1984	2	2	0	F23	516
1984	2	2	75	F23	353
1984	3	2	0	F23	559
1984	3	2	75	F23	401
1984	4	2	0	F23	520
1984	4	2	75	F23	356
1984	5	2	0	F23	547
1984	5	2	75	F23	377
1984	6	2	0	F23	531
1984	6	2	75	F23	378
1984	7	2	0	F23	509
1984	7	2	75	F23	349
1984	8	2	0	F23	514
1984	8	2	75	F23	348
1984	9	2	0	F23	508
1984	9	2	75	F23	364
1984	10	2	0	F23	536
1984	10	2	75	F23	390
1984	11	2	0	F23	540
1984	11	2	75	F23	368
1984	12	2	0	F23	567
1984	12	2	75	F23	401
1984	1	1	0	F24	686
1984	1	1	75	F24	416
1984	2	1	0	F24	606
1984	2	1	75	F24	378
1984	3	1	0	F24	685
1984	3	1	75	F24	425
1984	4	1	0	F24	638
1984	4	1	75	F24	412
1984	5	1	0	F24	604
1984	5	1	75	F24	355
1984	6	1	0	F24	584
1984	6	1	75	F24	362
1984	7	1	0	F24	553
1984	7	1	75	F24	334
1984	8	1	0	F24	530
1984	8	1	75	F24	309
1984	9	1	0	F24	558
1984	9	1	75	F24	327
1984	10	1	0	F24	535
1984	10	1	75	F24	340
1984	11	1	0	F24	555
1984	11	1	75	F24	336
1984	12	1	0	F24	616
1984	12	1	75	F24	382
1984	1	2	0	F24	606
1984	1	2	75	F24	510
1984	2	2	0	F24	541
1984	2	2	75	F24	459
1984	3	2	0	F24	579
1984	3	2	75	F24	491
1984	4	2	0	F24	527
1984	4	2	75	F24	448
1984	5	2	0	F24	548
1984	5	2	75	F24	484
1984	6	2	0	F24	482
1984	6	2	75	F24	400
1984	7	2	0	F24	458
1984	7	2	75	F24	383
1984	8	2	0	F24	432
1984	8	2	75	F24	362
1984	9	2	0	F24	464
1984	9	2	75	F24	379
1984	10	2	0	F24	510
1984	10	2	75	F24	428
1984	11	2	0	F24	477
1984	11	2	75	F24	408
1984	12	2	0	F24	551
1984	12	2	75	F24	476
1985	1	1	0	F23	1070
1985	1	1	75	F23	529
1985	2	1	0	F23	940
1985	2	1	75	F23	462
1985	3	1	0	F23	981
1985	3	1	75	F23	470
1985	4	1	0	F23	816
1985	4	1	75	F23	367
1985	5	1	0	F23	897
1985	5	1	75	F23	435
1985	6	1	0	F23	864
1985	6	1	75	F23	389
1985	7	1	0	F23	764
1985	7	1	75	F23	346
1985	8	1	0	F23	890
1985	8	1	75	F23	396
1985	9	1	0	F23	857
1985	9	1	75	F23	404
1985	10	1	0	F23	844
1985	10	1	75	F23	401
1985	11	1	0	F23	903
1985	11	1	75	F23	441
1985	12	1	0	F23	951
1985	12	1	75	F23	428
1985	1	2	0	F23	645
1985	1	2	75	F23	479
1985	2	2	0	F23	600
1985	2	2	75	F23	432
1985	3	2	0	F23	615
1985	3	2	75	F23	453
1985	4	2	0	F23	521
1985	4	2	75	F23	357
1985	5	2	0	F23	511
1985	5	2	75	F23	355
1985	6	2	0	F23	495
1985	6	2	75	F23	333
1985	7	2	0	F23	521
1985	7	2	75	F23	379
1985	8	2	0	F23	509
1985	8	2	75	F23	364
1985	9	2	0	F23	512
1985	9	2	75	F23	368
1985	10	2	0	F23	485
1985	10	2	75	F23	349
1985	11	2	0	F23	539
1985	11	2	75	F23	390
1985	12	2	0	F23	612
1985	12	2	75	F23	438
1985	1	1	0	F24	785
1985	1	1	75	F24	495
1985	2	1	0	F24	702
1985	2	1	75	F24	449
1985	3	1	0	F24	623
1985	3	1	75	F24	388
1985	4	1	0	F24	569
1985	4	1	75	F24	360
1985	5	1	0	F24	558
1985	5	1	75	F24	340
1985	6	1	0	F24	542
1985	6	1	75	F24	316
1985	7	1	0	F24	576
1985	7	1	75	F24	342
1985	8	1	0	F24	565
1985	8	1	75	F24	327
1985	9	1	0	F24	586
1985	9	1	75	F24	338
1985	10	1	0	F24	626
1985	10	1	75	F24	386
1985	11	1	0	F24	590
1985	11	1	75	F24	360
1985	12	1	0	F24	693
1985	12	1	75	F24	446
1985	1	2	0	F24	664
1985	1	2	75	F24	562
1985	2	2	0	F24	609
