ctry,yr,li,age,sex,ca1,ca2,rat
4290,2012,10,1,1,3856,44318,0.087008
4290,2012,10,1,2,2938,47672,0.061629
4290,2012,10,2,1,0,167,0
4290,2012,10,2,2,0,127,0
4290,2012,10,3,1,0,11,0
4290,2012,10,3,2,0,7,0
4290,2012,10,4,1,0,9,0
4290,2012,10,4,2,0,6,0
4290,2012,10,5,1,0,6,0
4290,2012,10,5,2,0,6,0
4290,2012,10,6,1,0,10,0
4290,2012,10,6,2,0,4,0
4290,2012,10,7,1,0,22,0
4290,2012,10,7,2,0,13,0
4290,2012,10,8,1,0,25,0
4290,2012,10,8,2,0,26,0
4290,2012,10,9,1,0,88,0
4290,2012,10,9,2,0,50,0
4290,2012,10,10,1,1,213,0.004695
4290,2012,10,10,2,1,68,0.014706
4290,2012,10,11,1,1,224,0.004464
4290,2012,10,11,2,0,63,0
4290,2012,10,12,1,2,195,0.010256
4290,2012,10,12,2,1,94,0.010638
4290,2012,10,13,1,6,242,0.024793
4290,2012,10,13,2,3,174,0.017241
4290,2012,10,14,1,22,355,0.061972
4290,2012,10,14,2,4,215,0.018605
4290,2012,10,15,1,44,628,0.070064
4290,2012,10,15,2,9,422,0.021327
4290,2012,10,16,1,83,905,0.091713
4290,2012,10,16,2,17,643,0.026439
4290,2012,10,17,1,136,1465,0.092833
4290,2012,10,17,2,39,935,0.041711
4290,2012,10,18,1,267,2459,0.108581
4290,2012,10,18,2,68,1593,0.042687
4290,2012,10,19,1,410,3931,0.104299
4290,2012,10,19,2,163,2736,0.059576
4290,2012,10,20,1,478,4548,0.105101
4290,2012,10,20,2,198,3115,0.063563
4290,2012,10,21,1,524,5703,0.091881
4290,2012,10,21,2,277,4528,0.061175
4290,2012,10,22,1,652,7735,0.084292
4290,2012,10,22,2,511,7412,0.068942
4290,2012,10,23,1,712,8365,0.085117
4290,2012,10,23,2,795,10795,0.073645
4290,2012,10,24,1,422,5425,0.077788
4290,2012,10,24,2,633,9853,0.064244
4290,2012,10,25,1,96,1587,0.060491
4290,2012,10,25,2,219,4787,0.045749
4290,2013,10,1,1,3518,43728,0.080452
4290,2013,10,1,2,2707,46777,0.05787
4290,2013,10,2,1,0,169,0
4290,2013,10,2,2,0,138,0
4290,2013,10,3,1,0,7,0
4290,2013,10,3,2,0,7,0
4290,2013,10,4,1,0,6,0
4290,2013,10,4,2,0,6,0
4290,2013,10,5,1,0,11,0
4290,2013,10,5,2,0,5,0
4290,2013,10,6,1,0,5,0
4290,2013,10,6,2,0,6,0
4290,2013,10,7,1,0,18,0
4290,2013,10,7,2,0,18,0
4290,2013,10,8,1,0,29,0
4290,2013,10,8,2,0,12,0
4290,2013,10,9,1,1,94,0.010638
4290,2013,10,9,2,0,42,0
4290,2013,10,10,1,0,210,0
4290,2013,10,10,2,1,82,0.012195
4290,2013,10,11,1,5,245,0.020408
4290,2013,10,11,2,1,97,0.010309
4290,2013,10,12,1,1,225,0.004444
4290,2013,10,12,2,0,87,0
4290,2013,10,13,1,8,260,0.030769
4290,2013,10,13,2,1,141,0.007092
4290,2013,10,14,1,15,338,0.044379
4290,2013,10,14,2,3,229,0.0131
4290,2013,10,15,1,26,608,0.042763
4290,2013,10,15,2,13,407,0.031941
4290,2013,10,16,1,84,945,0.088889
4290,2013,10,16,2,19,612,0.031046
4290,2013,10,17,1,137,1381,0.099203
4290,2013,10,17,2,32,977,0.032753
4290,2013,10,18,1,256,2451,0.104447
4290,2013,10,18,2,70,1539,0.045484
4290,2013,10,19,1,392,4003,0.097927
4290,2013,10,19,2,141,2736,0.051535
4290,2013,10,20,1,426,4664,0.091338
4290,2013,10,20,2,174,3229,0.053887
4290,2013,10,21,1,485,5652,0.08581
4290,2013,10,21,2,290,4481,0.064718
4290,2013,10,22,1,588,7394,0.079524
4290,2013,10,22,2,445,7287,0.061068
4290,2013,10,23,1,632,7987,0.079129
4290,2013,10,23,2,677,10179,0.066509
4290,2013,10,24,1,373,5497,0.067855
4290,2013,10,24,2,607,9696,0.062603
4290,2013,10,25,1,89,1529,0.058208
4290,2013,10,25,2,233,4764,0.048908
4290,2014,10,1,1,3275,43440,0.075391
4290,2014,10,1,2,2440,45622,0.053483
4290,2014,10,2,1,0,151,0
4290,2014,10,2,2,0,100,0
4290,2014,10,3,1,0,12,0
4290,2014,10,3,2,0,13,0
4290,2014,10,4,1,0,3,0
4290,2014,10,4,2,0,2,0
4290,2014,10,5,1,0,9,0
4290,2014,10,5,2,0,5,0
4290,2014,10,6,1,0,2,0
4290,2014,10,6,2,0,5,0
4290,2014,10,7,1,0,17,0
4290,2014,10,7,2,0,24,0
4290,2014,10,8,1,0,22,0
4290,2014,10,8,2,0,15,0
4290,2014,10,9,1,0,85,0
4290,2014,10,9,2,0,46,0
4290,2014,10,10,1,0,224,0
4290,2014,10,10,2,0,77,0
4290,2014,10,11,1,2,226,0.00885
4290,2014,10,11,2,0,87,0
4290,2014,10,12,1,1,262,0.003817
4290,2014,10,12,2,1,114,0.008772
4290,2014,10,13,1,3,229,0.0131
4290,2014,10,13,2,4,114,0.035088
4290,2014,10,14,1,16,363,0.044077
4290,2014,10,14,2,5,233,0.021459
4290,2014,10,15,1,34,614,0.055375
4290,2014,10,15,2,5,401,0.012469
4290,2014,10,16,1,70,900,0.077778
4290,2014,10,16,2,24,613,0.039152
4290,2014,10,17,1,129,1382,0.093343
4290,2014,10,17,2,38,941,0.040383
4290,2014,10,18,1,221,2299,0.096129
4290,2014,10,18,2,70,1506,0.046481
4290,2014,10,19,1,374,3963,0.094373
4290,2014,10,19,2,149,2688,0.055432
4290,2014,10,20,1,421,4826,0.087236
4290,2014,10,20,2,194,3328,0.058293
4290,2014,10,21,1,477,5782,0.082497
4290,2014,10,21,2,241,4332,0.055633
4290,2014,10,22,1,550,7238,0.075988
4290,2014,10,22,2,386,6829,0.056524
4290,2014,10,23,1,553,7866,0.070303
4290,2014,10,23,2,591,9839,0.060067
4290,2014,10,24,1,342,5375,0.063628
4290,2014,10,24,2,546,9684,0.056382
4290,2014,10,25,1,82,1590,0.051572
4290,2014,10,25,2,186,4626,0.040208
4290,2015,10,1,1,3077,44542,0.069081
4290,2015,10,1,2,2314,46460,0.049806
4290,2015,10,2,1,0,166,0
4290,2015,10,2,2,0,116,0
4290,2015,10,3,1,0,10,0
4290,2015,10,3,2,0,11,0
4290,2015,10,4,1,0,13,0
4290,2015,10,4,2,0,6,0
4290,2015,10,5,1,0,4,0
4290,2015,10,5,2,0,3,0
4290,2015,10,6,1,0,8,0
4290,2015,10,6,2,0,4,0
4290,2015,10,7,1,0,17,0
4290,2015,10,7,2,0,21,0
4290,2015,10,8,1,0,24,0
4290,2015,10,8,2,0,33,0
4290,2015,10,9,1,0,85,0
4290,2015,10,9,2,0,38,0
4290,2015,10,10,1,0,229,0
4290,2015,10,10,2,0,78,0
4290,2015,10,11,1,0,274,0
4290,2015,10,11,2,0,96,0
4290,2015,10,12,1,3,226,0.013274
4290,2015,10,12,2,0,114,0
4290,2015,10,13,1,3,257,0.011673
4290,2015,10,13,2,3,110,0.027273
4290,2015,10,14,1,16,352,0.045455
4290,2015,10,14,2,0,203,0
4290,2015,10,15,1,37,553,0.066908
4290,2015,10,15,2,13,358,0.036313
4290,2015,10,16,1,66,944,0.069915
4290,2015,10,16,2,14,557,0.025135
4290,2015,10,17,1,137,1429,0.095871
4290,2015,10,17,2,42,933,0.045016
4290,2015,10,18,1,212,2224,0.095324
4290,2015,10,18,2,58,1509,0.038436
4290,2015,10,19,1,308,3832,0.080376
4290,2015,10,19,2,145,2662,0.05447
4290,2015,10,20,1,466,5223,0.089221
4290,2015,10,20,2,170,3542,0.047995
4290,2015,10,21,1,406,5942,0.068327
4290,2015,10,21,2,233,4552,0.051186
4290,2015,10,22,1,470,7254,0.064792
4290,2015,10,22,2,380,6939,0.054763
4290,2015,10,23,1,542,8104,0.066881
4290,2015,10,23,2,525,9778,0.053692
4290,2015,10,24,1,323,5578,0.057906
4290,2015,10,24,2,517,9791,0.052804
4290,2015,10,25,1,88,1794,0.049052
4290,2015,10,25,2,214,5006,0.042749
4290,2016,10,1,1,2967,44485,0.066697
4290,2016,10,1,2,2154,46586,0.046237
4290,2016,10,2,1,0,159,0
4290,2016,10,2,2,0,136,0
4290,2016,10,3,1,0,13,0
4290,2016,10,3,2,0,10,0
4290,2016,10,4,1,0,7,0
4290,2016,10,4,2,0,6,0
4290,2016,10,5,1,0,4,0
4290,2016,10,5,2,0,6,0
4290,2016,10,6,1,0,7,0
4290,2016,10,6,2,0,7,0
4290,2016,10,7,1,0,27,0
4290,2016,10,7,2,0,22,0
4290,2016,10,8,1,0,18,0
4290,2016,10,8,2,0,27,0
4290,2016,10,9,1,1,74,0.013514
4290,2016,10,9,2,0,31,0
4290,2016,10,10,1,1,176,0.005682
4290,2016,10,10,2,0,77,0
4290,2016,10,11,1,1,257,0.003891
4290,2016,10,11,2,0,92,0
4290,2016,10,12,1,1,258,0.003876
4290,2016,10,12,2,0,107,0
4290,2016,10,13,1,2,272,0.007353
4290,2016,10,13,2,2,127,0.015748
4290,2016,10,14,1,25,367,0.06812
4290,2016,10,14,2,7,214,0.03271
4290,2016,10,15,1,35,578,0.060554
4290,2016,10,15,2,11,370,0.02973
4290,2016,10,16,1,85,908,0.093612
4290,2016,10,16,2,14,570,0.024561
4290,2016,10,17,1,143,1323,0.108088
4290,2016,10,17,2,34,906,0.037528
4290,2016,10,18,1,189,2263,0.083517
4290,2016,10,18,2,56,1488,0.037634
4290,2016,10,19,1,319,3756,0.084931
4290,2016,10,19,2,120,2491,0.048173
4290,2016,10,20,1,382,5421,0.070467
4290,2016,10,20,2,198,3870,0.051163
4290,2016,10,21,1,446,6069,0.073488
4290,2016,10,21,2,241,4610,0.052278
4290,2016,10,22,1,472,7239,0.065202
4290,2016,10,22,2,339,6719,0.050454
4290,2016,10,23,1,444,7756,0.057246
4290,2016,10,23,2,476,9729,0.048926
4290,2016,10,24,1,332,5558,0.059734
4290,2016,10,24,2,442,9706,0.045539
4290,2016,10,25,1,89,1975,0.045063
4290,2016,10,25,2,214,5265,0.040646
4290,2017,10,1,1,2840,44933,0.063205
4290,2017,10,1,2,1937,47142,0.041089
4290,2017,10,2,1,0,147,0
4290,2017,10,2,2,0,133,0
4290,2017,10,3,1,0,10,0
4290,2017,10,3,2,0,6,0
4290,2017,10,4,1,0,4,0
4290,2017,10,4,2,0,9,0
4290,2017,10,5,1,0,4,0
4290,2017,10,5,2,0,6,0
4290,2017,10,6,1,0,6,0
4290,2017,10,6,2,0,4,0
4290,2017,10,7,1,0,19,0
4290,2017,10,7,2,0,19,0
4290,2017,10,8,1,0,29,0
4290,2017,10,8,2,0,22,0
4290,2017,10,9,1,0,88,0
4290,2017,10,9,2,0,41,0
4290,2017,10,10,1,1,208,0.004808
4290,2017,10,10,2,0,65,0
4290,2017,10,11,1,1,302,0.003311
4290,2017,10,11,2,0,98,0
4290,2017,10,12,1,1,243,0.004115
4290,2017,10,12,2,2,118,0.016949
4290,2017,10,13,1,6,282,0.021277
4290,2017,10,13,2,0,123,0
4290,2017,10,14,1,12,380,0.031579
4290,2017,10,14,2,2,205,0.009756
4290,2017,10,15,1,30,542,0.055351
4290,2017,10,15,2,8,372,0.021505
4290,2017,10,16,1,83,896,0.092634
4290,2017,10,16,2,21,603,0.034826
4290,2017,10,17,1,112,1289,0.086889
4290,2017,10,17,2,26,851,0.030552
4290,2017,10,18,1,209,2192,0.095347
4290,2017,10,18,2,73,1462,0.049932
4290,2017,10,19,1,307,3488,0.088016
4290,2017,10,19,2,95,2453,0.038728
4290,2017,10,20,1,389,5449,0.071389
4290,2017,10,20,2,178,3997,0.044533
4290,2017,10,21,1,395,6172,0.063999
4290,2017,10,21,2,224,4820,0.046473
4290,2017,10,22,1,441,7286,0.060527
4290,2017,10,22,2,326,6849,0.047598
4290,2017,10,23,1,451,8087,0.055769
4290,2017,10,23,2,448,9783,0.045794
4290,2017,10,24,1,298,5723,0.052071
4290,2017,10,24,2,360,9498,0.037903
4290,2017,10,25,1,104,2087,0.049832
4290,2017,10,25,2,174,5605,0.031044
4290,2018,10,1,1,2768,45456,0.060894
4290,2018,10,1,2,1913,46794,0.040881
4290,2018,10,2,1,0,132,0
4290,2018,10,2,2,0,103,0
4290,2018,10,3,1,0,12,0
4290,2018,10,3,2,0,17,0
4290,2018,10,4,1,0,12,0
4290,2018,10,4,2,0,6,0
4290,2018,10,5,1,0,5,0
4290,2018,10,5,2,0,6,0
4290,2018,10,6,1,0,8,0
4290,2018,10,6,2,0,4,0
4290,2018,10,7,1,0,12,0
4290,2018,10,7,2,0,19,0
4290,2018,10,8,1,0,36,0
4290,2018,10,8,2,0,27,0
4290,2018,10,9,1,0,90,0
4290,2018,10,9,2,0,51,0
4290,2018,10,10,1,0,202,0
4290,2018,10,10,2,0,87,0
4290,2018,10,11,1,1,268,0.003731
4290,2018,10,11,2,0,98,0
4290,2018,10,12,1,1,247,0.004049
4290,2018,10,12,2,1,127,0.007874
4290,2018,10,13,1,1,271,0.00369
4290,2018,10,13,2,1,125,0.008
4290,2018,10,14,1,14,355,0.039437
4290,2018,10,14,2,5,200,0.025
4290,2018,10,15,1,33,505,0.065347
4290,2018,10,15,2,5,338,0.014793
4290,2018,10,16,1,82,941,0.087141
4290,2018,10,16,2,17,562,0.030249
4290,2018,10,17,1,112,1298,0.086287
4290,2018,10,17,2,29,863,0.033604
4290,2018,10,18,1,205,2165,0.094688
4290,2018,10,18,2,63,1434,0.043933
4290,2018,10,19,1,253,3551,0.071248
4290,2018,10,19,2,115,2404,0.047837
4290,2018,10,20,1,402,5578,0.072069
4290,2018,10,20,2,184,4129,0.044563
4290,2018,10,21,1,443,6526,0.067882
4290,2018,10,21,2,235,4951,0.047465
4290,2018,10,22,1,432,7565,0.057105
4290,2018,10,22,2,296,6754,0.043826
4290,2018,10,23,1,418,8038,0.052003
4290,2018,10,23,2,411,9453,0.043478
4290,2018,10,24,1,266,5617,0.047356
4290,2018,10,24,2,377,9467,0.039823
4290,2018,10,25,1,105,2022,0.051929
4290,2018,10,25,2,174,5569,0.031244
4290,2019,10,1,1,2465,44318,0.055621
4290,2019,10,1,2,1788,44885,0.039835
4290,2019,10,1,9,9,73,0.123288
4290,2019,10,2,1,0,142,0
4290,2019,10,2,2,0,109,0
4290,2019,10,3,1,0,10,0
4290,2019,10,3,2,0,14,0
4290,2019,10,4,1,0,3,0
4290,2019,10,4,2,0,3,0
4290,2019,10,5,1,0,4,0
4290,2019,10,5,2,0,10,0
4290,2019,10,6,1,0,8,0
4290,2019,10,6,2,0,6,0
4290,2019,10,7,1,0,19,0
4290,2019,10,7,2,0,15,0
4290,2019,10,8,1,0,20,0
4290,2019,10,8,2,0,21,0
4290,2019,10,9,1,1,94,0.010638
4290,2019,10,9,2,0,47,0
4290,2019,10,10,1,0,202,0
4290,2019,10,10,2,0,76,0
4290,2019,10,10,9,0,2,0
4290,2019,10,11,1,1,261,0.003831
4290,2019,10,11,2,0,108,0
4290,2019,10,12,1,1,250,0.004
4290,2019,10,12,2,1,113,0.00885
4290,2019,10,12,9,0,1,0
4290,2019,10,13,1,6,266,0.022556
4290,2019,10,13,2,0,161,0
4290,2019,10,13,9,0,2,0
4290,2019,10,14,1,12,355,0.033803
4290,2019,10,14,2,0,214,0
4290,2019,10,14,9,0,4,0
4290,2019,10,15,1,31,489,0.063395
4290,2019,10,15,2,15,333,0.045045
4290,2019,10,15,9,1,3,0.333333
4290,2019,10,16,1,75,839,0.089392
4290,2019,10,16,2,15,569,0.026362
4290,2019,10,16,9,2,5,0.4
4290,2019,10,17,1,100,1308,0.076453
4290,2019,10,17,2,31,856,0.036215
4290,2019,10,17,9,1,7,0.142857
4290,2019,10,18,1,160,2063,0.077557
4290,2019,10,18,2,45,1389,0.032397
4290,2019,10,18,9,1,9,0.111111
4290,2019,10,19,1,260,3329,0.078102
4290,2019,10,19,2,99,2139,0.046283
4290,2019,10,19,9,2,8,0.25
4290,2019,10,20,1,336,5405,0.062165
4290,2019,10,20,2,186,3887,0.047852
4290,2019,10,20,9,1,12,0.083333
4290,2019,10,21,1,394,6651,0.059239
4290,2019,10,21,2,215,4978,0.04319
4290,2019,10,21,9,0,7,0
4290,2019,10,22,1,424,7395,0.057336
4290,2019,10,22,2,301,6654,0.045236
4290,2019,10,22,9,0,3,0
4290,2019,10,23,1,365,7666,0.047613
4290,2019,10,23,2,360,8927,0.040327
4290,2019,10,23,9,1,4,0.25
4290,2019,10,24,1,221,5460,0.040476
4290,2019,10,24,2,358,8899,0.040229
4290,2019,10,24,9,0,4,0
4290,2019,10,25,1,77,2060,0.037379
4290,2019,10,25,2,162,5356,0.030246
4290,2019,10,25,9,0,2,0
4290,2020,10,1,1,2298,49712,0.046226
4290,2020,10,1,2,1487,48882,0.03042
4290,2020,10,1,9,1,58,0.017241
4290,2020,10,2,1,0,156,0
4290,2020,10,2,2,0,117,0
4290,2020,10,2,9,0,1,0
4290,2020,10,3,1,0,14,0
4290,2020,10,3,2,0,9,0
4290,2020,10,4,1,0,8,0
4290,2020,10,4,2,0,5,0
4290,2020,10,5,1,0,4,0
4290,2020,10,5,2,0,3,0
4290,2020,10,6,1,0,3,0
4290,2020,10,6,2,0,9,0
4290,2020,10,7,1,0,18,0
4290,2020,10,7,2,0,15,0
4290,2020,10,7,9,0,1,0
4290,2020,10,8,1,0,36,0
4290,2020,10,8,2,0,20,0
4290,2020,10,9,1,0,113,0
4290,2020,10,9,2,0,35,0
4290,2020,10,10,1,0,194,0
4290,2020,10,10,2,2,64,0.03125
4290,2020,10,11,1,0,258,0
4290,2020,10,11,2,0,79,0
4290,2020,10,12,1,2,254,0.007874
4290,2020,10,12,2,0,126,0
4290,2020,10,13,1,4,242,0.016529
4290,2020,10,13,2,0,161,0
4290,2020,10,14,1,11,322,0.034161
4290,2020,10,14,2,4,208,0.019231
4290,2020,10,15,1,23,510,0.045098
4290,2020,10,15,2,4,332,0.012048
4290,2020,10,15,9,0,3,0
4290,2020,10,16,1,58,911,0.063666
4290,2020,10,16,2,13,549,0.023679
4290,2020,10,16,9,0,4,0
4290,2020,10,17,1,111,1484,0.074798
4290,2020,10,17,2,36,855,0.042105
4290,2020,10,17,9,1,4,0.25
4290,2020,10,18,1,154,2198,0.070064
4290,2020,10,18,2,50,1349,0.037064
4290,2020,10,18,9,0,7,0
4290,2020,10,19,1,248,3502,0.070817
4290,2020,10,19,2,91,2212,0.041139
4290,2020,10,19,9,0,7,0
4290,2020,10,20,1,353,5731,0.061595
4290,2020,10,20,2,158,4041,0.039099
4290,2020,10,20,9,0,6,0
4290,2020,10,21,1,388,7723,0.05024
4290,2020,10,21,2,199,5736,0.034693
4290,2020,10,21,9,0,6,0
4290,2020,10,22,1,350,8663,0.040402
4290,2020,10,22,2,245,7488,0.032719
4290,2020,10,22,9,0,12,0
4290,2020,10,23,1,333,8768,0.037979
4290,2020,10,23,2,292,9731,0.030007
4290,2020,10,23,9,0,4,0
4290,2020,10,24,1,190,6274,0.030284
4290,2020,10,24,2,257,9816,0.026182
4290,2020,10,24,9,0,1,0
4290,2020,10,25,1,71,2310,0.030736
4290,2020,10,25,2,136,5921,0.022969
4290,2020,10,25,9,0,2,0
4290,2021,10,1,1,2322,46556,0.049875
4290,2021,10,1,2,1404,45523,0.030842
4290,2021,10,2,1,0,119,0
4290,2021,10,2,2,0,92,0
4290,2021,10,3,1,0,12,0
4290,2021,10,3,2,0,11,0
4290,2021,10,4,1,0,8,0
4290,2021,10,4,2,0,6,0
4290,2021,10,5,1,0,6,0
4290,2021,10,5,2,0,2,0
4290,2021,10,6,1,0,9,0
4290,2021,10,6,2,0,4,0
4290,2021,10,7,1,0,24,0
4290,2021,10,7,2,0,16,0
4290,2021,10,8,1,0,22,0
4290,2021,10,8,2,0,24,0
4290,2021,10,9,1,0,97,0
4290,2021,10,9,2,0,39,0
4290,2021,10,10,1,0,165,0
4290,2021,10,10,2,0,73,0
4290,2021,10,11,1,0,235,0
4290,2021,10,11,2,0,82,0
4290,2021,10,12,1,1,258,0.003876
4290,2021,10,12,2,1,126,0.007937
4290,2021,10,13,1,4,266,0.015038
4290,2021,10,13,2,1,159,0.006289
4290,2021,10,14,1,12,307,0.039088
4290,2021,10,14,2,2,196,0.010204
4290,2021,10,15,1,32,534,0.059925
4290,2021,10,15,2,6,325,0.018462
4290,2021,10,16,1,63,874,0.072082
4290,2021,10,16,2,10,553,0.018083
4290,2021,10,17,1,111,1380,0.080435
4290,2021,10,17,2,29,867,0.033449
4290,2021,10,18,1,178,2145,0.082984
4290,2021,10,18,2,36,1324,0.02719
4290,2021,10,19,1,240,3368,0.071259
4290,2021,10,19,2,72,2187,0.032922
4290,2021,10,20,1,343,5413,0.063366
4290,2021,10,20,2,139,3771,0.03686
4290,2021,10,21,1,392,7622,0.05143
4290,2021,10,21,2,213,5797,0.036743
4290,2021,10,22,1,345,7981,0.043228
4290,2021,10,22,2,216,6975,0.030968
4290,2021,10,23,1,341,8038,0.042423
4290,2021,10,23,2,270,8700,0.031034
4290,2021,10,24,1,186,5499,0.033824
4290,2021,10,24,2,289,8785,0.032897
4290,2021,10,25,1,74,2174,0.034039
4290,2021,10,25,2,120,5409,0.022185
4290,2022,10,1,1,2222,47558,0.046722
4290,2022,10,1,2,1457,47265,0.030826
4290,2022,10,2,1,0,122,0
4290,2022,10,2,2,0,107,0
4290,2022,10,3,1,0,12,0
4290,2022,10,3,2,0,12,0
4290,2022,10,4,1,0,4,0
4290,2022,10,4,2,0,3,0
4290,2022,10,5,1,0,9,0
4290,2022,10,5,2,0,9,0
4290,2022,10,6,1,0,9,0
4290,2022,10,6,2,0,2,0
4290,2022,10,7,1,0,22,0
4290,2022,10,7,2,0,15,0
4290,2022,10,8,1,0,26,0
4290,2022,10,8,2,0,25,0
4290,2022,10,9,1,0,98,0
4290,2022,10,9,2,0,46,0
4290,2022,10,10,1,0,182,0
4290,2022,10,10,2,0,48,0
4290,2022,10,11,1,1,219,0.004566
4290,2022,10,11,2,0,82,0
4290,2022,10,12,1,0,247,0
4290,2022,10,12,2,0,125,0
4290,2022,10,13,1,4,289,0.013841
4290,2022,10,13,2,2,131,0.015267
4290,2022,10,14,1,12,367,0.032698
4290,2022,10,14,2,5,170,0.029412
4290,2022,10,15,1,34,453,0.075055
4290,2022,10,15,2,3,302,0.009934
4290,2022,10,16,1,59,768,0.076823
4290,2022,10,16,2,13,560,0.023214
4290,2022,10,17,1,87,1354,0.064254
4290,2022,10,17,2,22,925,0.023784
4290,2022,10,18,1,162,2021,0.080158
4290,2022,10,18,2,50,1290,0.03876
4290,2022,10,19,1,210,3213,0.065359
4290,2022,10,19,2,82,2170,0.037788
4290,2022,10,20,1,318,5200,0.061154
4290,2022,10,20,2,155,3718,0.041689
4290,2022,10,21,1,384,7890,0.048669
4290,2022,10,21,2,218,6109,0.035685
4290,2022,10,22,1,383,8598,0.044545
4290,2022,10,22,2,230,7438,0.030922
4290,2022,10,23,1,286,8149,0.035096
4290,2022,10,23,2,275,9007,0.030532
4290,2022,10,24,1,210,6010,0.034942
4290,2022,10,24,2,264,9079,0.029078
4290,2022,10,25,1,72,2296,0.031359
4290,2022,10,25,2,138,5892,0.023422
4290,2023,10,1,1,2156,47559,0.045333
4290,2023,10,1,2,1383,46945,0.02946
4290,2023,10,2,1,0,122,0
4290,2023,10,2,2,0,86,0
4290,2023,10,3,1,0,6,0
4290,2023,10,3,2,0,7,0
4290,2023,10,4,1,0,4,0
4290,2023,10,4,2,0,5,0
4290,2023,10,5,1,0,9,0
4290,2023,10,5,2,0,8,0
4290,2023,10,6,1,0,8,0
4290,2023,10,6,2,0,9,0
4290,2023,10,7,1,0,20,0
4290,2023,10,7,2,0,15,0
4290,2023,10,8,1,0,34,0
4290,2023,10,8,2,0,25,0
4290,2023,10,9,1,0,93,0
4290,2023,10,9,2,1,49,0.020408
4290,2023,10,10,1,1,167,0.005988
4290,2023,10,10,2,0,80,0
4290,2023,10,11,1,1,213,0.004695
4290,2023,10,11,2,0,72,0
4290,2023,10,12,1,2,269,0.007435
4290,2023,10,12,2,0,138,0
4290,2023,10,13,1,4,298,0.013423
4290,2023,10,13,2,2,157,0.012739
4290,2023,10,14,1,9,325,0.027692
4290,2023,10,14,2,4,195,0.020513
4290,2023,10,15,1,25,481,0.051975
4290,2023,10,15,2,4,305,0.013115
4290,2023,10,16,1,52,740,0.07027
4290,2023,10,16,2,7,557,0.012567
4290,2023,10,17,1,120,1373,0.0874
4290,2023,10,17,2,20,928,0.021552
4290,2023,10,18,1,129,1960,0.065816
4290,2023,10,18,2,39,1271,0.030685
4290,2023,10,19,1,219,3144,0.069656
4290,2023,10,19,2,102,2174,0.046918
4290,2023,10,20,1,281,4973,0.056505
4290,2023,10,20,2,125,3467,0.036054
4290,2023,10,21,1,384,7989,0.048066
4290,2023,10,21,2,210,6212,0.033806
4290,2023,10,22,1,365,8740,0.041762
4290,2023,10,22,2,242,7434,0.032553
4290,2023,10,23,1,294,8410,0.034958
4290,2023,10,23,2,237,8891,0.026656
4290,2023,10,24,1,212,5833,0.036345
4290,2023,10,24,2,256,8957,0.028581
4290,2023,10,25,1,58,2348,0.024702
4290,2023,10,25,2,134,5903,0.0227
